Protein,Test_Methods,Test_Statistics,P_Value,Fold_Change,Adjusted_P_Value
sp|P56277|CMC4_HUMAN,wilcoxon_signed_rank,112.0,0.0379299521446228,1.2189272053238929,0.09042515665277934
sp|P56377|AP1S2_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,1.182215376381307,0.3235194128168666
sp|P56385|ATP5I_HUMAN,wilcoxon_signed_rank,191.0,0.7965622618794441,0.8354248429632365,0.867219213874649
sp|P56524|HDAC4_HUMAN,wilcoxon_signed_rank,188.0,0.7450922578573227,0.8622710451378003,0.8300134042379971
sp|P56537|IF6_HUMAN,wilcoxon_signed_rank,134.0,0.1199713721871376,1.1395266090452176,0.21899681062231777
sp|P56545|CTBP2_HUMAN,wilcoxon_signed_rank,177.0,0.5670346617698669,0.9479760166172793,0.6866513605434245
sp|P56556|NDUA6_HUMAN,wilcoxon_signed_rank,39.0,5.529820919036865e-05,0.6384809948091883,0.000671838242796403
sp|P57087|JAM2_HUMAN,wilcoxon_signed_rank,90.0,0.008859716355800629,1.7325934920994344,0.029464850167350808
sp|P57088|TMM33_HUMAN,wilcoxon_signed_rank,118.0,0.053377434611320496,1.21614080913294,0.11831792549640972
sp|P57105|SYJ2B_HUMAN,wilcoxon_signed_rank,198.0,0.9196710959076881,0.9270046828487883,0.9493442867844688
sp|P57721|PCBP3_HUMAN,wilcoxon_signed_rank,142.0,0.17090606689453125,0.880165305990615,0.28438911755438817
sp|P57737|CORO7_HUMAN,wilcoxon_signed_rank,105.0,0.024749115109443665,0.7486137203178876,0.06511568169419965
sp|P57772|SELB_HUMAN,wilcoxon_signed_rank,200.0,0.9553221687674522,0.932630207699233,0.9737874018511052
sp|P58335|ANTR2_HUMAN,wilcoxon_signed_rank,198.0,0.9196710959076881,0.9681405726910374,0.9493442867844688
sp|P58546|MTPN_HUMAN,wilcoxon_signed_rank,199.0,0.9374814853072166,1.0355916307022983,0.9629652499977166
sp|P58557|YBEY_HUMAN,wilcoxon_signed_rank,85.0,0.006060026586055756,1.444086698037071,0.02170303551229968
sp|P59190|RAB15_HUMAN,wilcoxon_signed_rank,92.0,0.01025690883398056,1.2598206382959065,0.0329912235216305
sp|P59665|DEF1_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,1.3591286143494539,0.36392374319476123
sp|P59666|DEF3_HUMAN,wilcoxon_signed_rank,154.0,0.27407141774892807,1.2638096254396234,0.408341736658524
sp|P59768|GBG2_HUMAN,wilcoxon_signed_rank,48.0,0.0001721307635307312,1.87354129307258,0.001472469757903706
sp|P59998|ARPC4_HUMAN,wilcoxon_signed_rank,93.0,0.01102352887392044,0.7094516490043277,0.03484974642025309
sp|P60002|ELOF1_HUMAN,wilcoxon_signed_rank,131.0,0.10417398810386658,0.7318161563032456,0.19728925371367628
sp|P60033|CD81_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,0.8409655301369804,0.36392374319476123
sp|P60059|SC61G_HUMAN,wilcoxon_signed_rank,147.0,0.20980393886566162,1.083521312828195,0.3332833838518074
sp|P60174|TPIS_HUMAN,wilcoxon_signed_rank,173.0,0.5075842142105103,1.0818766152007269,0.6355065598737905
sp|P60228|EIF3E_HUMAN,wilcoxon_signed_rank,98.0,0.01563260704278946,0.6769682200910061,0.0457444397550894
sp|P60468|SC61B_HUMAN,wilcoxon_signed_rank,65.0,0.0010645166039466858,0.5132721832696521,0.005778976450611024
sp|P60484|PTEN_HUMAN,wilcoxon_signed_rank,64.0,0.0009657368063926697,0.5867083128815453,0.0053890359696260725
sp|P60510|PP4C_HUMAN,wilcoxon_signed_rank,161.0,0.35016296058893204,1.060764592242576,0.48906637015898863
sp|P60660|MYL6_HUMAN,wilcoxon_signed_rank,96.0,0.01362369954586029,1.107367138382462,0.04101639530776884
sp|P60673|PROF3_HUMAN,wilcoxon_signed_rank,121.0,0.06281394511461258,1.294022625003956,0.13469353110144136
sp|P60842|IF4A1_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,0.9411108307582939,0.7125473468237666
sp|P60866|RS20_HUMAN,wilcoxon_signed_rank,52.0,0.00027351081371307373,0.4099154254169691,0.0020867701033530062
sp|P60891|PRPS1_HUMAN,wilcoxon_signed_rank,200.0,0.9553221687674522,1.0338768838139742,0.9737874018511052
sp|P60896|SEM1_HUMAN,wilcoxon_signed_rank,77.0,0.003160528838634491,1.6143562634412683,0.013166126646360174
sp|P60900|PSA6_HUMAN,wilcoxon_signed_rank,52.0,0.00027351081371307373,1.3062147390832652,0.0020867701033530062
sp|P60903|S10AA_HUMAN,wilcoxon_signed_rank,76.0,0.002901986241340637,1.2134594515822554,0.012302678420665828
sp|P60953|CDC42_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,1.1173596140152569,0.36392374319476123
sp|P60981|DEST_HUMAN,wilcoxon_signed_rank,101.0,0.019113145768642426,0.76458316704526,0.053987043286471456
sp|P60983|GMFB_HUMAN,wilcoxon_signed_rank,173.0,0.5075842142105103,0.948715382126113,0.6355065598737905
sp|P61006|RAB8A_HUMAN,wilcoxon_signed_rank,66.0,0.0011721327900886536,1.2223518341573683,0.006222417322605585
sp|P61009|SPCS3_HUMAN,wilcoxon_signed_rank,132.0,0.10925160348415375,0.785830194658098,0.20496420841299995
sp|P61018|RAB4B_HUMAN,wilcoxon_signed_rank,131.0,0.10417398810386658,1.1436301184336424,0.19728925371367628
sp|P61019|RAB2A_HUMAN,wilcoxon_signed_rank,21.0,3.330409526824951e-06,1.4583615867758317,0.00011099052305022875
sp|P61020|RAB5B_HUMAN,wilcoxon_signed_rank,156.0,0.2945980280637741,1.0669358869060643,0.43050424381183067
sp|P61024|CKS1_HUMAN,wilcoxon_signed_rank,85.0,0.006060026586055756,1.3542550140176155,0.02170303551229968
sp|P61026|RAB10_HUMAN,wilcoxon_signed_rank,36.0,3.663450479507446e-05,1.241329444921371,0.0004966355607671253
sp|P61081|UBC12_HUMAN,wilcoxon_signed_rank,138.0,0.14377250522375107,1.210471839230066,0.24962527227524653
sp|P61086|UBE2K_HUMAN,wilcoxon_signed_rank,107.0,0.028050199151039124,1.1574337658654075,0.07137481745802585
sp|P61088|UBE2N_HUMAN,wilcoxon_signed_rank,43.0,9.319186210632324e-05,1.40985637001408,0.0009576611268699042
sp|P61106|RAB14_HUMAN,wilcoxon_signed_rank,44.0,0.00010570138692855835,1.2999473496944218,0.0010458988780827866
sp|P61129|ZC3H6_HUMAN,wilcoxon_signed_rank,53.0,0.0003059804439544678,1.5298492406368753,0.0022556069900729506
sp|P61158|ARP3_HUMAN,wilcoxon_signed_rank,79.0,0.003738619387149811,0.659018880494906,0.014938912938328011
sp|P61160|ARP2_HUMAN,wilcoxon_signed_rank,91.0,0.009536407887935638,0.708409257918147,0.031196469975598586
sp|P61163|ACTZ_HUMAN,wilcoxon_signed_rank,142.0,0.17090606689453125,0.8811848428242431,0.28438911755438817
sp|P61201|CSN2_HUMAN,wilcoxon_signed_rank,152.0,0.25451332330703735,1.12311289364606,0.38542424693924654
sp|P61204|ARF3_HUMAN / sp|P84077|ARF1_HUMAN,wilcoxon_signed_rank,64.0,0.0009657368063926697,1.212438719013635,0.0053890359696260725
sp|P61221|ABCE1_HUMAN,wilcoxon_signed_rank,133.0,0.11451615393161774,0.8901784655763829,0.2115331111308058
sp|P61224|RAP1B_HUMAN,wilcoxon_signed_rank,40.0,6.318092346191406e-05,1.467014859012587,0.0007359350769265184
sp|P61225|RAP2B_HUMAN,wilcoxon_signed_rank,67.0,0.0012892335653305054,1.284916450727104,0.006695921948074778
sp|P61244|MAX_HUMAN,wilcoxon_signed_rank,198.0,0.9196710959076881,0.8677903503525252,0.9493442867844688
sp|P61247|RS3A_HUMAN,wilcoxon_signed_rank,25.0,6.735324859619141e-06,0.36290689452723224,0.00017471796757466084
sp|P61254|RL26_HUMAN,wilcoxon_signed_rank,59.0,0.0005833879113197327,0.3828914696013195,0.003674118879820731
sp|P61289|PSME3_HUMAN,wilcoxon_signed_rank,140.0,0.156909741461277,1.247336700436865,0.26570566311667904
sp|P61313|RL15_HUMAN,wilcoxon_signed_rank,58.0,0.0005255788564682007,0.47561131544027746,0.0034269740926506725
sp|P61326|MGN_HUMAN / sp|Q96A72|MGN2_HUMAN,wilcoxon_signed_rank,89.0,0.008224666118621826,0.36358150606337414,0.02787441575089417
sp|P61353|RL27_HUMAN,wilcoxon_signed_rank,65.0,0.0010645166039466858,0.3694509288312259,0.005778976450611024
sp|P61421|VA0D1_HUMAN,wilcoxon_signed_rank,111.0,0.03575380891561508,1.3478248668244208,0.08665784292224078
sp|P61457|PHS_HUMAN,wilcoxon_signed_rank,84.0,0.0056031495332717896,1.2337357637120956,0.0204794475324991
sp|P61513|RL37A_HUMAN,wilcoxon_signed_rank,53.0,0.0003059804439544678,0.440124150940374,0.0022556069900729506
sp|P61586|RHOA_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,1.189338916323184,0.04835915694304977
sp|P61587|RND3_HUMAN,wilcoxon_signed_rank,36.0,3.663450479507446e-05,1.7609480801188135,0.0004966355607671253
sp|P61601|NCALD_HUMAN / sp|P84074|HPCA_HUMAN / sp|P37235|HPCL1_HUMAN,wilcoxon_signed_rank,124.0,0.07353667169809341,0.71679007058324,0.15217873543732227
sp|P61604|CH10_HUMAN,wilcoxon_signed_rank,185.0,0.6947018131613731,0.9980992898870266,0.7922704375858911
sp|P61619|S61A1_HUMAN,wilcoxon_signed_rank,78.0,0.003438994288444519,0.6353636378579122,0.01406967910506841
sp|P61626|LYSC_HUMAN / sp|LYSC_HUMAN|P61626,wilcoxon_signed_rank,183.0,0.6618045940995216,1.0942372112582792,0.7678917425250494
sp|P61758|PFD3_HUMAN,wilcoxon_signed_rank,115.0,0.0451183095574379,1.1705621473192347,0.10320436966927764
sp|P61764|STXB1_HUMAN,wilcoxon_signed_rank,177.0,0.5670346617698669,0.998096972038475,0.6866513605434245
sp|P61769|B2MG_HUMAN / sp|B2MG_HUMAN|P61769,wilcoxon_signed_rank,45.0,0.00011970102787017822,1.4320664091819457,0.0011375153123742284
sp|P61916|NPC2_HUMAN,wilcoxon_signed_rank,105.0,0.024749115109443665,1.2736038997309171,0.06511568169419965
sp|P61923|COPZ1_HUMAN,wilcoxon_signed_rank,168.0,0.43800119310617447,1.0904857182369312,0.5758815686894606
sp|P61927|RL37_HUMAN,wilcoxon_signed_rank,48.0,0.0001721307635307312,0.5538890746829375,0.001472469757903706
sp|P61952|GBG11_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,1.211852595741913,0.05941792919325381
sp|P61956|SUMO2_HUMAN,wilcoxon_signed_rank,183.0,0.6618045940995216,1.0037483410706336,0.7678917425250494
sp|P61960|UFM1_HUMAN,wilcoxon_signed_rank,109.0,0.03170907497406006,1.3500831457970688,0.0786011626035714
sp|P61962|DCAF7_HUMAN,wilcoxon_signed_rank,138.0,0.14377250522375107,0.9067449587539095,0.24962527227524653
sp|P61964|WDR5_HUMAN,wilcoxon_signed_rank,176.0,0.551873967051506,1.0233961933401028,0.6744189375808957
sp|P61966|AP1S1_HUMAN,wilcoxon_signed_rank,104.0,0.02322421222925186,0.7798504289770837,0.06233388953477611
sp|P61970|NTF2_HUMAN,wilcoxon_signed_rank,127.0,0.08565542846918106,0.8426084342145002,0.16957937344207918
sp|P61978|HNRPK_HUMAN,wilcoxon_signed_rank,28.0,1.1049211025238037e-05,0.6227211754329394,0.0002335910295599883
sp|P61981|1433G_HUMAN,wilcoxon_signed_rank,141.0,0.1637990102171898,1.0731545430781022,0.27465808876041015
sp|P62070|RRAS2_HUMAN,wilcoxon_signed_rank,41.0,7.204711437225342e-05,1.5437025176448664,0.0007985083184121112
sp|P62072|TIM10_HUMAN,wilcoxon_signed_rank,71.0,0.0018673688173294067,1.3611156464227363,0.008811703986591764
sp|P62081|RS7_HUMAN,wilcoxon_signed_rank,29.0,1.2949109077453613e-05,0.3816711551573808,0.000261104094381092
sp|P62136|PP1A_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,0.943561047094236,0.36392374319476123
sp|P62140|PP1B_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,0.9069513454527568,0.2265522334919259
sp|P62191|PRS4_HUMAN,wilcoxon_signed_rank,105.0,0.024749115109443665,1.1732626219782787,0.06511568169419965
sp|P62195|PRS8_HUMAN,wilcoxon_signed_rank,184.0,0.6781789660453796,0.9964675125031626,0.7801008768101095
sp|P62241|RS8_HUMAN,wilcoxon_signed_rank,32.0,2.0518898963928223e-05,0.3085573138562674,0.0003360757547027015
sp|P62244|RS15A_HUMAN,wilcoxon_signed_rank,38.0,4.830211400985718e-05,0.3552736977580272,0.0006100048556139594
sp|P62249|RS16_HUMAN,wilcoxon_signed_rank,45.0,0.00011970102787017822,0.3414279509353803,0.0011375153123742284
sp|P62256|UBE2H_HUMAN,wilcoxon_signed_rank,164.0,0.38639477640390396,1.0567338577973517,0.5251510993946007
sp|P62258|1433E_HUMAN,wilcoxon_signed_rank,154.0,0.27407141774892807,1.0382408912886376,0.408341736658524
sp|P62263|RS14_HUMAN,wilcoxon_signed_rank,25.0,6.735324859619141e-06,0.3777783992376389,0.00017471796757466084
sp|P62266|RS23_HUMAN,wilcoxon_signed_rank,35.0,3.17990779876709e-05,0.2710281314884499,0.000447518402530301
sp|P62269|RS18_HUMAN,wilcoxon_signed_rank,47.0,0.00015273690223693848,0.344111758766156,0.0013473977827850511
sp|P62273|RS29_HUMAN,wilcoxon_signed_rank,42.0,8.20159912109375e-05,0.31605118050197856,0.0008707848270382502
sp|P62277|RS13_HUMAN,wilcoxon_signed_rank,20.0,2.7641654014587402e-06,0.19988885853674984,9.612485334493111e-05
sp|P62280|RS11_HUMAN,wilcoxon_signed_rank,24.0,5.677342414855957e-06,0.25169148743850817,0.0001530649789263693
sp|P62304|RUXE_HUMAN,wilcoxon_signed_rank,113.0,0.040213532745838165,0.7411853895397494,0.09446145063498647
sp|P62306|RUXF_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,0.8337159817228199,0.24218325284916326
sp|P62308|RUXG_HUMAN / sp|A8MWD9|RUXGL_HUMAN,wilcoxon_signed_rank,110.0,0.033681392669677734,0.7525473374600548,0.08242580490656982
sp|P62310|LSM3_HUMAN,wilcoxon_signed_rank,163.0,0.3740789592266083,0.9846769818020124,0.5127691874688641
sp|P62312|LSM6_HUMAN,wilcoxon_signed_rank,200.0,0.9553221687674522,0.9430934636151317,0.9737874018511052
sp|P62314|SMD1_HUMAN,wilcoxon_signed_rank,101.0,0.019113145768642426,0.6997636373229692,0.053987043286471456
sp|P62316|SMD2_HUMAN,wilcoxon_signed_rank,106.0,0.026356667280197144,0.6755472644253177,0.06818633222515692
sp|P62318|SMD3_HUMAN,wilcoxon_signed_rank,70.0,0.0017047896981239319,0.7017410651002617,0.008255586035617305
sp|P62328|TYB4_HUMAN,wilcoxon_signed_rank,112.0,0.0379299521446228,1.2664969211159298,0.09042515665277934
sp|P62330|ARF6_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,1.0122374303569959,0.36392374319476123
sp|P62333|PRS10_HUMAN,wilcoxon_signed_rank,188.0,0.7450922578573227,1.0654961084938503,0.8300134042379971
sp|P62424|RL7A_HUMAN,wilcoxon_signed_rank,57.0,0.0004729032516479492,0.4223234257106117,0.0031740737128091025
sp|P62487|RPB7_HUMAN,wilcoxon_signed_rank,64.0,0.0009657368063926697,0.7878860684026754,0.0053890359696260725
sp|P62491|RB11A_HUMAN / sp|Q15907|RB11B_HUMAN,wilcoxon_signed_rank,154.0,0.27407141774892807,1.049526368939817,0.408341736658524
sp|P62495|ERF1_HUMAN,wilcoxon_signed_rank,99.0,0.016727693378925323,1.4048738269198173,0.04835915694304977
sp|P62633|CNBP_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,1.193300794258256,0.05941792919325381
sp|P62701|RS4X_HUMAN,wilcoxon_signed_rank,33.0,2.380460500717163e-05,0.26532090516259316,0.0003649785924262513
sp|P62714|PP2AB_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,1.1296964743981261,0.05941792919325381
sp|P62736|ACTA_HUMAN,wilcoxon_signed_rank,200.0,0.9553221687674522,1.0241456598247534,0.9737874018511052
sp|P62745|RHOB_HUMAN,wilcoxon_signed_rank,114.0,0.042608387768268585,1.143780466012933,0.09873377735389711
sp|P62750|RL23A_HUMAN,wilcoxon_signed_rank,78.0,0.003438994288444519,0.6874884325288484,0.01406967910506841
sp|P62753|RS6_HUMAN,wilcoxon_signed_rank,34.0,2.7544796466827393e-05,0.3954865159979023,0.0004042430527348766
sp|P62805|H4_HUMAN,wilcoxon_signed_rank,95.0,0.012704446911811829,0.5605130626644739,0.038858279623827256
sp|P62807|H2B1C_HUMAN / sp|P58876|H2B1D_HUMAN / sp|Q99880|H2B1L_HUMAN / sp|Q99879|H2B1M_HUMAN / sp|Q93079|H2B1H_HUMAN / sp|Q99877|H2B1N_HUMAN / sp|Q5QNW6|H2B2F_HUMAN,wilcoxon_signed_rank,72.0,0.0020434409379959106,0.49466410018924556,0.009493197542538603
sp|P62820|RAB1A_HUMAN,wilcoxon_signed_rank,46.0,0.0001353248953819275,1.2861777405790669,0.0012393591086600573
sp|P62826|RAN_HUMAN,wilcoxon_signed_rank,162.0,0.3620011880993843,1.0876902354941862,0.5016585913049221
sp|P62829|RL23_HUMAN,wilcoxon_signed_rank,38.0,4.830211400985718e-05,0.48464559030598864,0.0006100048556139594
sp|P62834|RAP1A_HUMAN,wilcoxon_signed_rank,39.0,5.529820919036865e-05,1.488953118502901,0.000671838242796403
sp|P62841|RS15_HUMAN,wilcoxon_signed_rank,53.0,0.0003059804439544678,0.3753349213884747,0.0022556069900729506
sp|P62847|RS24_HUMAN,wilcoxon_signed_rank,41.0,7.204711437225342e-05,0.33807420860144927,0.0007985083184121112
sp|P62851|RS25_HUMAN,wilcoxon_signed_rank,35.0,3.17990779876709e-05,0.3948212547509112,0.000447518402530301
sp|P62854|RS26_HUMAN,wilcoxon_signed_rank,30.0,1.5139579772949219e-05,0.3201034339317238,0.0002783710472428479
sp|P62857|RS28_HUMAN,wilcoxon_signed_rank,37.0,4.2110681533813477e-05,0.4821137774159725,0.0005476671021159102
sp|P62861|RS30_HUMAN,wilcoxon_signed_rank,14.0,8.195638656616211e-07,0.3236459134610944,4.796447550378195e-05
sp|P62873|GBB1_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,1.079511998484041,0.2265522334919259
sp|P62875|RPAB5_HUMAN,wilcoxon_signed_rank,104.0,0.02322421222925186,0.5831810638640583,0.06233388953477611
sp|P62877|RBX1_HUMAN,wilcoxon_signed_rank,88.0,0.007629185914993286,1.2511683088886043,0.026151759432894845
sp|P62879|GBB2_HUMAN,wilcoxon_signed_rank,173.0,0.5075842142105103,0.9533702332100772,0.6355065598737905
sp|P62888|RL30_HUMAN,wilcoxon_signed_rank,63.0,0.0008751451969146729,0.4454783791566409,0.004981995017785902
sp|P62899|RL31_HUMAN,wilcoxon_signed_rank,77.0,0.003160528838634491,0.6222923137429011,0.013166126646360174
sp|P62906|RL10A_HUMAN,wilcoxon_signed_rank,50.0,0.00021760910749435425,0.3201508981983495,0.0017463312823836224
sp|P62910|RL32_HUMAN,wilcoxon_signed_rank,65.0,0.0010645166039466858,0.43040374020743377,0.005778976450611024
sp|P62913|RL11_HUMAN,wilcoxon_signed_rank,67.0,0.0012892335653305054,0.5005847317766791,0.006695921948074778
sp|P62917|RL8_HUMAN,wilcoxon_signed_rank,52.0,0.00027351081371307373,0.432359784294953,0.0020867701033530062
sp|P62942|FKB1A_HUMAN,wilcoxon_signed_rank,122.0,0.06623983383178711,1.114196531510016,0.14065706307909132
sp|P62979|RS27A_HUMAN / sp|RS27A_HUMAN|P62979,wilcoxon_signed_rank,161.0,0.35016296058893204,0.9243378290165477,0.48906637015898863
sp|P62987|RL40_HUMAN,wilcoxon_signed_rank,28.0,1.1049211025238037e-05,1.3206273536469637,0.0002335910295599883
sp|P62993|GRB2_HUMAN,wilcoxon_signed_rank,187.0,0.7281656339764595,0.9423955027934705,0.8189516938019755
sp|P62995|TRA2B_HUMAN,wilcoxon_signed_rank,52.0,0.00027351081371307373,0.6579936181847651,0.0020867701033530062
sp|P63000|RAC1_HUMAN,wilcoxon_signed_rank,160.0,0.33856552094221115,1.126112661674531,0.47773476477555754
sp|P63010|AP2B1_HUMAN,wilcoxon_signed_rank,56.0,0.0004249662160873413,0.7118110843590807,0.002909290828820472
sp|P63027|VAMP2_HUMAN,wilcoxon_signed_rank,201.0,0.973184622824192,0.9942925695405288,0.9838451664068458
sp|P63096|GNAI1_HUMAN,wilcoxon_signed_rank,70.0,0.0017047896981239319,0.7719153351305188,0.008255586035617305
sp|P63098|CANB1_HUMAN,wilcoxon_signed_rank,131.0,0.10417398810386658,1.3448861502023632,0.19728925371367628
sp|P63104|1433Z_HUMAN,wilcoxon_signed_rank,54.0,0.0003418475389480591,1.2112615182136932,0.002437632005069444
sp|P63151|2ABA_HUMAN,wilcoxon_signed_rank,68.0,0.001416526734828949,0.7830391615583014,0.007155696632046449
sp|P63165|SUMO1_HUMAN / sp|SUMO1_HUMAN|P63165,wilcoxon_signed_rank,138.0,0.14377250522375107,0.8855484397595099,0.24962527227524653
sp|P63167|DYL1_HUMAN,wilcoxon_signed_rank,63.0,0.0008751451969146729,0.8533429157790403,0.004981995017785902
sp|P63172|DYLT1_HUMAN,wilcoxon_signed_rank,91.0,0.009536407887935638,0.7650546209204255,0.031196469975598586
sp|P63173|RL38_HUMAN,wilcoxon_signed_rank,83.0,0.0051764026284217834,0.5870342907244268,0.01930190848002808
sp|P63208|SKP1_HUMAN,wilcoxon_signed_rank,86.0,0.006548762321472168,1.2234649681670602,0.023108463515253627
sp|P63220|RS21_HUMAN,wilcoxon_signed_rank,128.0,0.09002415090799332,0.8274826072974765,0.17619327088395592
sp|P63241|IF5A1_HUMAN,wilcoxon_signed_rank,172.0,0.49323366582393646,0.9976495169308995,0.6233943540397869
sp|P63244|RACK1_HUMAN,wilcoxon_signed_rank,68.0,0.001416526734828949,0.6710750598816888,0.007155696632046449
sp|P63261|ACTG_HUMAN / sp|P60709|ACTB_HUMAN,wilcoxon_signed_rank,171.0,0.479096382856369,1.0965846295267165,0.6114849843956688
sp|P63272|SPT4H_HUMAN,wilcoxon_signed_rank,75.0,0.0026621222496032715,0.49428217604051833,0.011437354230838047
sp|P63279|UBC9_HUMAN / sp|UBE2I_HUMAN|P63279,wilcoxon_signed_rank,49.0,0.00019368529319763184,0.597799445914947,0.001605346670216641
sp|P63302|SELW_HUMAN,wilcoxon_signed_rank,183.0,0.6618045940995216,1.00337387108821,0.7678917425250494
sp|P63313|TYB10_HUMAN,wilcoxon_signed_rank,76.0,0.002901986241340637,1.5217550182722754,0.012302678420665828
sp|P67775|PP2AA_HUMAN,wilcoxon_signed_rank,110.0,0.033681392669677734,1.1283526718285575,0.08242580490656982
sp|P67809|YBOX1_HUMAN,wilcoxon_signed_rank,130.0,0.0992795079946518,1.1431640221381338,0.1903485253161542
sp|P67812|SC11A_HUMAN,wilcoxon_signed_rank,49.0,0.00019368529319763184,0.35463516831092606,0.001605346670216641
sp|P67870|CSK2B_HUMAN,wilcoxon_signed_rank,46.0,0.0001353248953819275,0.6861383157749202,0.0012393591086600573
sp|P67936|TPM4_HUMAN,wilcoxon_signed_rank,151.0,0.2450956031680107,1.011147733461039,0.374948613198369
sp|P68032|ACTC_HUMAN,wilcoxon_signed_rank,197.0,0.9018996506929398,1.0352182384311162,0.9382649953772854
sp|P68036|UB2L3_HUMAN,wilcoxon_signed_rank,61.0,0.0007162094116210938,1.4269812965098094,0.0042696757346206565
sp|P68133|ACTS_HUMAN,wilcoxon_signed_rank,199.0,0.9374814853072166,1.0396999337517792,0.9629652499977166
sp|P68363|TBA1B_HUMAN,wilcoxon_signed_rank,158.0,0.3160962611436844,1.050893418723893,0.45322556236287465
sp|P68366|TBA4A_HUMAN,wilcoxon_signed_rank,166.0,0.4117337390780449,1.0339406467055368,0.5497802487021529
sp|P68371|TBB4B_HUMAN,wilcoxon_signed_rank,179.0,0.5979221016168594,1.0382271146348945,0.7125473468237666
sp|P68402|PA1B2_HUMAN,wilcoxon_signed_rank,60.0,0.0006467849016189575,0.7030652072736723,0.003964138879782091
sp|P68871|HBB_HUMAN,wilcoxon_signed_rank,174.0,0.5221440717577934,0.956186573048761,0.6488268773603446
sp|P69891|HBG1_HUMAN,wilcoxon_signed_rank,165.0,0.3989470452070236,0.9944982309688501,0.5385504556817177
sp|P69892|HBG2_HUMAN,wilcoxon_signed_rank,180.0,0.6136380508542061,1.0576914345953876,0.7267643154119781
sp|P78318|IGBP1_HUMAN,wilcoxon_signed_rank,137.0,0.13751810044050217,1.2718134897073488,0.24218325284916326
sp|P78324|SHPS1_HUMAN,wilcoxon_signed_rank,45.0,0.00011970102787017822,1.36393191972608,0.0011375153123742284
sp|P78330|SERB_HUMAN,wilcoxon_signed_rank,155.0,0.2842133492231369,0.78289325752396,0.4189004493003176
sp|P78344|IF4G2_HUMAN,wilcoxon_signed_rank,143.0,0.17823376506567,0.37767247362775236,0.2935291141215341
sp|P78346|RPP30_HUMAN,wilcoxon_signed_rank,118.0,0.053377434611320496,0.37556217757484966,0.11831792549640972
sp|P78347|GTF2I_HUMAN,wilcoxon_signed_rank,106.0,0.026356667280197144,0.6989887631565839,0.06818633222515692
sp|P78356|PI42B_HUMAN,wilcoxon_signed_rank,63.0,0.0008751451969146729,0.5583635950104837,0.004981995017785902
sp|P78362|SRPK2_HUMAN,wilcoxon_signed_rank,135.0,0.12562106549739838,1.173379769646053,0.2265522334919259
sp|P78371|TCPB_HUMAN,wilcoxon_signed_rank,147.0,0.20980393886566162,0.8926254052220052,0.3332833838518074
sp|P78386|KRT85_HUMAN / sp|K2M3_SHEEP|P25691 / sp|KRHB5_HUMAN|P78386,wilcoxon_signed_rank,84.0,0.0056031495332717896,1.1655665110001432,0.0204794475324991
sp|P78396|CCNA1_HUMAN / sp|P20248|CCNA2_HUMAN,wilcoxon_signed_rank,146.0,0.2015676274895668,1.24758361889397,0.3235194128168666
sp|P78406|RAE1L_HUMAN,wilcoxon_signed_rank,103.0,0.021778732538223267,0.7762043634281759,0.05941792919325381
sp|P78417|GSTO1_HUMAN,wilcoxon_signed_rank,147.0,0.20980393886566162,1.285424325220324,0.3332833838518074
sp|P78504|JAG1_HUMAN,wilcoxon_signed_rank,148.0,0.21827305853366852,1.2052809074461135,0.3435527739924812
sp|P78527|PRKDC_HUMAN,wilcoxon_signed_rank,150.0,0.23591722548007965,0.926503121678731,0.36392374319476123
sp|P78536|ADA17_HUMAN,wilcoxon_signed_rank,77.0,0.003160528838634491,1.4090399464050274,0.013166126646360174
sp|P78559|MAP1A_HUMAN,wilcoxon_signed_rank,16.0,1.259148120880127e-06,1.7315216013736878,5.982823596142306e-05
sp|P78560|CRADD_HUMAN,wilcoxon_signed_rank,144.0,0.18578492105007172,1.1660705887319696,0.3032591279317327
sp|P78563|RED1_HUMAN,wilcoxon_signed_rank,185.0,0.6947018131613731,1.0126314024437137,0.7922704375858911
sp|P79483|DRB3_HUMAN,wilcoxon_signed_rank,104.0,0.02322421222925186,1.2826528764062284,0.06233388953477611
sp|P80108|PHLD_HUMAN,wilcoxon_signed_rank,164.0,0.38639477640390396,1.0437069560100745,0.5251510993946007
sp|P80188|NGAL_HUMAN,wilcoxon_signed_rank,89.0,0.008224666118621826,1.9308077934916514,0.02787441575089417
sp|P80217|IN35_HUMAN,wilcoxon_signed_rank,192.0,0.813923291862011,1.0055085939553374,0.8779541194978175
