protein	X015_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3528.SQ.1.lean_A1	X016_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3525.SQ.1.obese_A2	X017_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3521.OM.2.lean_A3	X018_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3523.SQ.4.obese_A4	X019_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3518.SQ.2.obese_A5	X020_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3530.SQ.2.lean_A6	X021_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3505.SQ.2.obese_A7	X022_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3506.OM.2.obese_A8	X023_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3507.OM.1.obese_A9	X024_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3532.OM.1.obese_A10	X025_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3512.OM.2.obese_A11	X026_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3525.OM.1.obese_A12	X027_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3506.SQ.4.obese_B1	X028_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3529.OM.4.obese_B2	X029_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3531.OM.1.obese_B3	X030_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3519.OM.2.obese_B4	X031_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3522.OM.2.obese_B5	X032_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3503.SQ.1.lean_B6	X034_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3523.OM.4.obese_B7	X035_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3533.SQ.2.lean_B8	X036_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3514.OM.4.obese_B9	X037_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3508.OM.3.obese_B10	X038_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3502.OM.1.obese_B11	X039_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3501.OM.4.obese_B12	X040_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3520.OM.4.obese_C1	X041_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3502.SQ.2.obese_C2_low_27ug	X042_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3527.OM.2.obese_C3	X043_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3503.OM.2.lean_C4	X044_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3501.SQ.2.obese_C5	X045_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3504.OM.2.lean_C6	X086_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3516.OM.1.obese_C7	X087_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3529.SQ.1.obese_C8	X088_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3527.SQ.1.obese_C9	X089_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3517.SQ.4.obese_C10	X090_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3522.SQ.1.obese_C11	X091_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3505.OM.4.obese_C12	X092_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3524.OM.2.obese_D1	X093_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3528.OM.2.lean_D2	X094_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3521.SQ.3.lean_D3	X095_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3516.SQ.4.obese_D4	X096_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3532.SQ.2.obese_D5	X097_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3509.SQ.1.obese_D6	X098_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3515.OM.1.lean_D7	X099_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3517.OM.4.obese_D8	X100_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3514.SQ.2.obese_D9	X102_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3512.SQ.1.obese_D10	X103_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3510.OM.2.obese_D11	X104_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3515.SQ.4.lean_D12	X105_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3519.SQ.4.obese_E1	X106_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3504.SQ.4.lean_E2_low_12ug	X107_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3520.SQ.4.obese_E3	X108_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3531.SQ.4.obese_E4	X109_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3508.SQ.1.obese_E5	X110_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3518.OM.1.obese_E6	X111_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3507.SQ.4.obese_E7	X112_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3509.OM.1.obese_E8	X113_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3513.SQ.4.lean_E9	X114_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3524.SQ.1.obese_E10	X115_Dora_Neo_2024_0311_adipose_Exp1_15cm_neopepsep_60m_51.3510.SQ.1.obese_E11
sp|Q9NP81|SYSM_HUMAN	23.2658634696808	21.5368160442499	23.723854721602	23.067475795224	21.7150453444248	23.6367633123517	21.9556946264196	23.6788695203677	22.3782526216452	23.29701262994	22.6018794886247	22.5153991529467	22.2502463817609	23.1772232054596	23.2841717475266	22.5573909880097	22.0635999785801	21.566766819126	23.3563599909536	23.810732203775	23.2658740538419	22.8771189952021	22.8688154204013	22.9613897060952	22.7226487364359	23.6699960608541	23.5953539144868	21.5107559251675	22.7626236181482	23.1848526374747	23.0682770585263	22.3540197911125	22.4905089940531	22.1072281347778	22.6366525977948	23.5283723739995	23.5243735252776	23.6627198607808	23.2531686254005	22.118747163318	22.7493681964634	21.843300982012	23.0569937275497	21.8041133472595	21.8290290797407	22.2835579506403	22.7338577396433	22.5225539763676	21.8748599972484	21.2800171418119	22.427328603443	22.0261016290875	22.6204875505187	23.1914637302117	22.4674358259756	23.4663239730779	22.751032398568	22.1933033044717	21.4184894088566
sp|Q9NP90|RAB9B_HUMAN	25.0103558776457	23.9330270625284	23.404647837631	23.8808881803651	24.9100769019585	23.5219416973751	24.1567062929916	23.6110602358972	23.7794862720693	23.8179204371346	23.4972355887171	23.5614994389847	23.8128174874748	23.6258726360275	23.562332980249	23.5212465001127	23.9158178169033	23.7504103543467	23.6026740553071	23.2367554553458	23.6448139624325	23.9248143494861	24.0330596854721	24.2762019788218	24.0340542370016	24.119318417914	23.0875220225838	23.1885277555129	24.3792554019582	24.6573804934532	23.8573227660775	24.1047182800627	23.6335913541436	24.098492111114	26.2570972925303	24.0066419155821	23.5581645702554	23.8664704846895	24.4340916316001	24.0376084529414	23.6863280310523	24.532352912621	23.1991258562555	23.871090119511	23.5963798517864	24.4307203136247	24.2219883211229	23.2443748503037	22.6173636258868	24.8637973555039	24.2706386781685	24.7137596685351	24.5913935202927	23.6220439005357	24.3722969869776	24.0801195340044	24.3147158442697	23.9410360590728	23.8975578605267
sp|Q9NP92|RT30_HUMAN	21.4445546297606	22.4281826087874	22.0910856418629	22.469821091319	22.3332211458347	23.0038909586698	21.8116864192891	22.5618141622597	22.5964138673791	22.6798656854848	22.6479855299222	22.111498856821	22.5635125084145	21.8570866389084	22.7086702418016	22.3965646385447	22.0287869291941	22.9154629389404	22.5759653674735	22.6100843733	22.6561896151342	22.5979680571913	22.7413697697896	22.8805433304751	22.326868527302	23.5803506029089	22.7783769246251	23.2601510594197	22.7047675034728	22.6524576325759	22.8576667837637	22.6081858735322	22.3867859915271	22.2840817754179	22.3791519999941	22.6129554029793	22.3493257701078	22.0066652712635	22.850595487627	22.0833869655994	22.8879277070656	21.7042084334511	21.8319696392663	22.3557200699753	21.7507036479156	22.1851164124894	22.6397669851657	22.0289723804915	22.073638062943	23.1554966129395	21.4061138775028	22.1262295721855	22.2787604357091	23.0249089993144	22.5548669739484	22.8287202105225	22.4489457465238	22.4018142048681	22.6588544334478
sp|Q9NP97|DLRB1_HUMAN	21.8570888418122	24.7140179240358	23.6681489350888	24.3790443582255	24.3279690954012	24.1085373148502	24.9538700660218	23.6045193006236	23.994836565611	23.6172190766584	23.2147315919096	23.5056397708338	23.85503498328	23.8864009051445	24.3838809729483	24.29177965593	22.980375265148	22.4776942002113	23.9336196536586	22.6655024605418	24.050502560221	23.5272251540941	24.2618121854865	24.3106714933341	23.8125188646398	24.4649658003822	24.0968263399774	26.264866014404	24.277770375408	23.5923641995674	23.03839855839	23.7339810619443	24.6252073543933	23.7398796983917	22.3749767643671	24.073079251546	23.2478019330523	23.0470928996068	23.8470617270539	23.3790489604871	23.9858831034982	24.8442170658133	23.8544232803984	23.2810466862215	23.0609326741747	24.004187721859	23.8171519199596	24.0662782495067	23.1859184960066	24.8095635383478	24.7485605585304	25.9250990956918	24.7910581964341	23.9569004642115	24.2042899473102	23.9816396637016	23.2657059369683	23.3998163651852	25.7229763982839
sp|Q9NP98|MYOZ1_HUMAN	24.6153150772545	24.2798413020853	24.0504228392374	23.6389691011356	25.3387280328091	23.8885152557497	24.0283479958931	23.7391467751704	24.7528066096107	24.2191767674706	24.8610720858634	24.3614542349164	25.3356190703537	24.0914159806828	24.195800102876	24.7424230554883	24.2163343614773	24.3321312465397	23.0461468186871	24.1050190794895	24.3822835120168	24.0524562180697	24.8174553610707	24.1858033779848	24.7081988704526	24.0922628178833	24.0956897529844	26.0417638764617	24.1292145352067	23.6919650950994	23.7696168637159	24.444621243657	24.2071013273319	26.5796817513499	24.5519264994994	23.6975227812199	25.0648489851058	24.0170531214555	24.2076717409086	26.8974231784046	22.7711312625458	24.0976669638178	24.067597019724	24.9327494668967	24.9638534580219	23.8256209206916	23.9092670844031	25.4946492654231	24.9066389123337	25.2453582619934	24.3770492037758	24.8160902373183	23.2822334298595	23.5099608611533	23.2375272371694	24.7796279352677	26.2947461562902	24.3352801072683	24.833959906641
sp|Q9NPA0|EMC7_HUMAN	21.3676348865065	20.1952254931851	20.3456305519374	20.3241956353456	20.7580884286499	21.305216140215	18.7863264326293	20.9707119142554	19.5843344217619	20.5202979444155	20.6052460563693	20.4560889047097	19.7343917540628	20.2855123379602	19.5920087133424	20.4812903488106	20.9385664532665	21.2808032146613	20.5638967854451	18.9939314415292	20.0655832380566	20.067134023857	19.6260128183293	19.8839017639032	20.637565440807	18.7283840661431	20.627043521476	20.7403364407621	20.8014675241675	20.0763945976865	20.4928032969782	19.4617813749899	20.902978868675	20.1672611295805	21.7078927913902	20.7784066814676	20.3101557810293	20.127756941499	19.4492313069537	21.5712204403887	20.0734125316939	20.468705942234	19.0689719641635	19.9101624729817	20.9214346766791	21.1319407719321	20.7382280772472	20.2647801916989	21.4327943868828	20.0184160427584	18.8720215684605	19.8221077725698	19.83229641876	20.3076341820884	20.6396200812035	21.4192196182282	20.319838813932	19.0753497388778	19.9536351739882
sp|Q9NPD3|EXOS4_HUMAN	22.312438510922	19.7351257727583	19.8484985486113	19.9845643643282	19.7961136575994	20.2147266134969	20.3761474208811	21.1535052436698	20.646827070567	20.5300246012954	20.9957447834986	19.8433668494999	21.2481319167786	21.2118506076967	20.5549040315085	20.3071658172273	19.747805746952	19.6902455381657	20.526310096738	19.3587307320238	21.0329641306404	20.5055477639521	20.7810396175542	20.7586944635321	20.3868332876083	20.9463408353624	21.2750050859313	20.0993396614834	20.2178755979482	21.6863258902418	21.2376030323149	20.1078703188754	20.9151111995389	20.6373059122109	18.9417520133355	20.6162990743882	20.9793254287769	20.8593877768575	19.7561215831719	20.2466501821581	20.4761759755197	21.1687586061296	20.7366352437174	20.7012412254989	19.535672602552	19.8456814438229	20.156501400861	19.676565463578	19.6449269136572	21.7426188199604	20.8580210998407	20.5130671719971	20.7708013054776	20.0446202854135	20.7335130498037	20.2549200119379	18.7889429456963	20.4777314596282	20.8566883374806
sp|Q9NPE3|NOP10_HUMAN	28.5173191829508	23.7012938141029	25.3230533309148	24.2393036786507	23.9116790538982	23.75484285887	23.2304043348547	25.5415197488328	24.6538072472552	24.5753084253513	24.8137013224348	25.0928856264355	24.0649643317045	25.155912128333	25.1573158545357	24.9509886565759	28.2883639912834	24.5091776395164	25.4939642843131	24.1103291976966	23.7433354729359	24.6526913432627	24.0608206160426	24.6048127852931	26.1963426676454	25.2391657571337	24.7028062533485	25.2880018722038	24.7117835368376	26.6806740883944	26.1117657628464	23.5817361604937	24.2259849545254	24.211373202385	28.303833676613	25.4379782929749	25.6749304209098	25.2732473471637	23.952387872027	25.7389097939493	24.2215309816447	24.4965100214831	24.9354295247653	23.5949357824105	25.9770480721636	24.9274501536539	24.3093194128331	25.8251976937941	24.3638424225246	25.4211334253803	24.3169444102894	24.2845903046173	24.5102641985233	24.9391623422235	23.5972895460541	25.7179047247913	23.5467348680795	24.4971462451044	24.6648237979818
sp|Q9NPF4|OSGEP_HUMAN	21.6132005614401	20.8183729007247	21.5986237172585	20.8224020538904	20.4004328072429	21.1349358579115	21.0396949287507	21.1850649034756	19.882120068337	20.9533212742526	21.6982593815008	21.1159847730111	20.6441420875789	22.1847977590337	21.1556964973808	20.3366024266522	21.8357434928612	20.4305950538201	21.3215651577716	21.4025304766489	20.391896807082	20.9602255992272	19.9727291913238	20.9044323779111	20.8439402148436	22.2508109788063	20.5825860475679	19.9757394071257	21.4593235870286	20.9570460022152	19.7850769706839	20.1639306385201	21.5571372803732	20.0773434811441	21.8846389582433	21.0614754381349	20.2738325355818	21.0655273898112	21.0464419234252	20.9000139673386	20.966529888531	21.1220655655895	21.5390170851889	20.6152062239007	22.0972754976581	20.2257886751933	21.0829688449175	20.0118845762545	20.9672417564891	20.1672457584808	20.7985992309648	20.4686662843685	20.9329244824736	21.7064526544178	21.1122843360583	21.3023593461898	20.7006786495906	21.6157119420135	21.2821539112375
sp|Q9NPG3|UBN1_HUMAN	18.6661225485359	21.0339943728546	20.2464470485791	19.6975672651908	22.1040660260597	19.6819870553107	24.8156629160181	20.1718970213856	19.8713250194601	20.0544140328068	20.0316214963552	19.5510170064863	20.6599779296999	20.5104821992012	20.2309395663397	19.7126857619528	19.7672675337188	20.3204867580251	20.2241050395458	20.290139748631	20.369059480702	20.2526069058438	20.5897876085361	20.7898985174133	20.8575713091227	20.6917065537818	20.7073435366247	21.5201725473603	20.9331732728958	20.8233040544504	17.9558823916378	20.8775608534129	20.8379245664028	20.7699862659725	21.592467956539	20.7873549866727	19.791424143442	20.7884109262742	20.5414077678542	20.8881122616515	21.0046004569876	21.1175411331331	20.1763234938906	21.5590471175938	21.5925228039905	21.0381636798773	20.3469217874946	21.9507997820804	18.9537217835374	21.6731783633469	21.1400461675691	21.7128387641476	21.112081168274	20.0078069794118	20.9316554706132	19.9492116593038	17.1461647742202	21.1000468076443	22.282673021783
sp|Q9NPH0|PPA6_HUMAN	21.4033008003532	21.0898269650071	16.0650682086875	20.4992478528163	22.1875549962127	22.3746785282045	20.917068311795	21.4417162641358	21.0750284914116	21.8349501894967	21.3536600033795	21.2357886132062	22.8432061529425	21.7481437891302	21.7618114255367	22.2099866720895	16.3908951217643	21.2285104438323	21.5779542945978	22.5212089355484	22.1405884324764	22.1410991352578	21.884030949275	21.4941371640176	22.147993577897	20.8179805112709	21.3599588712443	21.8887685868917	21.2621739085572	21.5006324129479	21.6684018793759	21.7798173657917	21.8505246667804	24.7751223810584	25.3137312266767	22.1593900822081	21.9141367220696	22.1227525580628	22.2972163563205	22.4473204161114	21.7024661471438	22.0307133771663	21.3561736744338	22.1740700281023	21.9895238503016	21.8960651589707	21.6404892325251	21.7109921908694	25.3882892955836	22.1277747798413	21.1582356014032	21.2991946376053	21.5481975649048	21.9761377531722	21.3431064276936	21.8311262584074	24.1315210098754	22.5304413598916	21.7699122329319
sp|Q9NPH2|INO1_HUMAN	25.7096492166599	26.7166911402829	27.1700154010684	27.1171885178126	26.8770015573411	26.3774548852133	27.1684308081579	27.2446619316935	27.5720612178519	26.7116934082806	27.0426365315193	27.2701941221542	26.6181473617941	27.7578309759699	26.7644642615697	26.5951638178865	26.2449180001459	26.1058424437449	27.0796834389669	26.4280029003294	27.2673088299509	26.9762570922183	26.8069885598603	27.2128205334284	27.0362793059839	26.8184001313948	27.1423370644374	29.0521687160514	26.1674846837735	27.9509655329215	26.7612876524301	26.3648432730319	26.8158923464821	26.1613269152049	25.4254098637038	26.8564535431615	26.5536017482268	27.0918136793721	26.2581653607215	25.6728633762178	26.6184621725804	27.518665866828	27.5570394597292	25.9765330011884	26.1052863795337	25.9771929666649	26.8582525942325	26.4499148855861	25.1292437897989	28.0930961580623	26.8322359622611	27.3988028017714	27.0774754833283	26.8556822706147	26.9989680838012	26.7094493784125	26.5330537210769	27.1120313783249	27.7838126466997
sp|Q9NPH3|IL1AP_HUMAN	24.1376220829515	25.3697433352699	25.1388786639092	25.5357847486269	26.6260011733752	26.4287450341593	25.864942232594	25.6294413620267	26.7780692438991	25.5919958190232	25.9186038758999	24.8538070278998	26.7933960707585	25.5604654602617	26.340231817014	26.6950833918085	24.1306554768753	25.7468116858368	25.5832718210789	24.2620035992422	24.6643682316306	25.8699754182311	23.1012936670824	26.0653452917898	25.6140710800236	23.0652094779767	25.9645966296704	27.0168361334473	26.1143857838423	25.5055601758138	25.6162546110858	26.5255364647924	26.235877413012	24.4061257495747	25.4834859083695	25.8222954507164	26.5180901344037	25.4615848269499	24.3773747012407	24.4252056303128	25.8494787512697	23.414223643991	25.3203982914199	26.8137104337946	25.9574254598771	26.368441673128	25.9400360054598	27.1351036460111	26.4181904697874	25.9512350683796	26.0433599200908	27.0984245410026	26.1269694880032	24.9689633524069	25.7833728006024	24.6791178558148	25.7010174513402	26.985878777694	24.2236357008281
sp|Q9NPI6|DCP1A_HUMAN	21.9741283042895	19.7603083696269	21.0432390193579	21.260995383275	22.047665388582	20.4019577474729	20.6660149763747	20.3767527841096	20.7352710976482	20.0948134512561	21.0602145712473	21.4236481432	21.343747715729	20.5989110255172	20.8403457208444	20.7420231151411	21.0610580059631	20.5553963939973	20.9821667334374	21.7927128015366	20.9214409162639	19.8683573215794	18.4037818713942	21.2842690151947	21.3249042115152	21.3901063341762	22.1410362798684	22.5774854798487	21.8229491783165	21.4320494711683	20.0246769734664	21.1077399468331	20.2711816422492	22.1977825372195	22.2860335100249	18.6254355924603	21.0712981752428	20.4096139607825	22.506105190323	22.2554936553896	21.3034625846523	21.6613317688325	20.817400017736	21.3195213975394	22.2570192912014	20.2016296626591	19.7791987081915	22.581118783363	22.1084218375346	21.7013921844138	20.7417918591945	22.0910943891694	21.108797873127	21.0780987170301	20.4687833828644	18.4814205853448	21.8297113377364	18.8323655727122	22.134999233378
sp|Q9NPJ3|ACO13_HUMAN	25.4571976847179	24.7482786366188	26.3825633712682	25.1025868287503	26.3881015352243	26.6123737759812	24.8118385573488	25.241104835291	24.8358744193301	25.7001823414554	24.3728088287738	25.3583423568392	25.4377751460458	26.2824223950058	25.4910603091556	25.6394088007684	26.3062956266206	25.713749256662	25.6933262733557	26.5677555305227	25.5550548169357	24.8413775587416	25.6789477477298	24.9400569545053	26.2103960357422	24.9048280815602	25.6835948668112	27.3409213401197	24.9590822130584	26.3990406518411	24.6439975781113	25.440924602556	25.804000162937	25.6512685886673	25.3283911701578	25.7127035101357	24.8900555265707	25.5686495497168	26.7404302815412	25.2661449829017	25.1666747554778	25.3050687083938	26.2649813368626	25.0667569011849	25.3086263838116	25.3483438867723	25.2066410086196	26.664779408973	26.0089225794665	26.5765477472557	26.1398203923068	26.3422169459228	25.8331089542555	25.435177883365	24.3482857762556	26.0242007441761	26.4050524401268	25.949294105194	25.9383027780493
sp|Q9NPQ8|RIC8A_HUMAN	20.8506029899232	19.5462940121707	19.7742470402978	19.2355843275512	21.7734074733968	19.6833078917235	19.6502245146629	19.1997687509881	21.0030047608	19.5003418876504	20.753350324509	20.8703271779173	20.6874059934598	20.1293953296	19.0945660289088	19.569520710451	20.7616140280988	22.0827331537664	20.2878390324706	21.3912143327113	19.3801883659785	19.1142065423983	19.0853955966769	19.3684862313605	17.7040045165602	18.6443356270982	18.1924566183754	19.0484756741939	19.7231313546177	20.2152745081285	19.9937177524362	20.9591505254054	19.8083486885544	20.7460987269924	20.3164941651786	19.8913954969896	19.2262334837648	19.4592894648158	17.6079605931204	21.4694305744766	20.4137910750021	20.2809986261423	19.6030548356645	19.3598180896122	19.2307182633209	20.3185580971366	18.866053600506	19.2547539333826	21.9511483687253	19.7324309570726	18.9629059749282	20.4841678837025	20.8084499501812	19.8025459890015	18.6228673811733	20.7691482563622	19.4970214657925	19.8539644490432	19.9055313498775
sp|Q9NPY3|C1QR1_HUMAN	25.0022574105851	24.690149260319	25.3154997895252	25.0644840000145	25.0744196370276	25.6757032753594	25.5045343369549	24.242624400715	24.6159754616341	24.6543890186447	24.2429597271371	24.1134968365974	24.9473154506338	24.6167093145023	24.6939593078241	24.4581681465501	25.13381303219	24.9073391994395	24.0810297445997	24.6092764737517	25.0544565638466	24.0927211427784	25.1521676140076	24.6117765192045	24.9848505829168	25.6045795401296	24.8943846150787	25.3129525277412	24.844062927966	25.8876854485624	24.2166379400877	25.1638325592195	24.9873253125563	24.8626821322123	25.3250178136549	24.8056135260304	24.4676809981753	24.3883843558922	25.1903816729467	24.7249321901313	24.8094532281714	25.2134075058241	25.0410066548897	24.8029827189839	24.9866572606719	24.8178994779751	24.3131452949937	25.3748382377709	24.3332274254906	26.8154737797868	25.2935479882693	25.6350884965766	24.8245285679109	24.2974106398248	25.0338619620017	24.4674565897352	24.76539819007	25.2215880174641	25.3558677948044
sp|Q9NQ29|LUC7L_HUMAN	25.38587799624	24.4604692507733	24.2265331948689	24.7335287777655	24.1806798794193	24.3300845580982	24.8432404636104	23.709339803058	24.1759210915797	24.8094612089733	24.8254027114688	23.8608011406932	24.35773527737	24.2838327499125	24.6323199213472	25.0859123725753	24.304748255242	23.5920335108737	23.9450721652061	23.6484663966408	24.2988267129803	24.1774255939364	24.5801127433036	24.0900317357327	24.1128023081817	24.3655015333273	24.4743919461124	21.9561565693252	24.6062207403473	24.2824424848326	23.8227257050601	24.2378411445953	24.5476936702238	24.0853720796375	24.104657245542	23.9541421602245	24.3261374323656	24.1542406983304	23.751314178964	24.5632922734739	25.0398354505635	23.8761766421944	23.4565793589704	24.2743687063511	24.3029279834751	24.2899207351832	24.3671108070073	24.5471442104176	24.2646051539316	24.6801776169615	23.5129261092975	23.0801768665132	23.7522964255967	24.2665565208164	23.9045572993156	24.6287005782652	23.4779587738662	24.4837943923163	22.5921221347635
sp|Q9NQ39|RS10L_HUMAN	23.1063261039531	22.1559602052037	24.3093450110684	23.9515790418996	22.8131430865465	24.7817342795523	24.0608256198553	25.1751095184994	23.5826839072193	24.8169898128221	25.3249182817963	24.6467412317727	23.5026058143998	24.4840122718017	25.3096724115007	24.5446068032608	23.7975043584927	24.1798081326402	25.0960117345501	23.0113640285581	24.5591498415208	25.0393211744289	23.5077635827585	23.9633042710343	24.2544920987253	24.9379990390411	24.6137597730222	24.0126500598783	24.0336811529453	25.0745559396198	25.2876631299491	22.8246095933728	23.6900107185509	23.0556591137553	23.2406283605262	25.2516205361258	24.9648988334646	24.5594993501905	23.3112050258386	24.3095911309433	24.6442824250597	23.7601629413011	24.2532804330465	22.6515359437284	22.5690796525194	24.9648692646715	24.656584522333	23.1084340015878	23.5057551342251	24.1362099556947	22.9507796212549	22.8541872052779	24.111924687857	24.4952437998355	24.4485781411406	25.3733259138312	22.1487078228584	23.038347803549	23.6315156760127
sp|Q9NQ48|LZTL1_HUMAN	23.1250710564054	23.7094058631706	23.516683912179	23.893637604885	24.1901893599816	23.6936820878238	23.7314906374958	23.7248906232744	23.8234228059785	23.8905127798935	23.7949785581017	23.1029157339613	23.8262587109245	23.7751660649447	23.8794598633478	23.7255108442888	22.9814695665592	23.7075823837057	23.4940043517162	22.9617139724343	23.561550728969	23.6072833076826	23.8613430325312	24.0365787374092	24.1168263403214	22.9321531368906	23.9015030163208	23.3520099758755	24.1829179931658	23.4341695112435	23.2372645189553	22.8963942982595	23.1348259611896	24.5679148896502	23.2818163931511	23.0312429152602	24.0638690126941	23.9552297946683	23.7352188027465	24.6028028710874	23.0086516407801	24.2023270424849	24.1004345720311	24.4755519217112	23.947070932885	23.4547860237162	24.0091172342703	23.8975243516085	23.6801516289266	23.2565720687909	23.8331026594821	23.7098213427614	23.2110389160801	23.8893875541035	24.1396134018313	23.6408034272341	23.8677620055599	23.5425069505745	23.2656872330799
sp|Q9NQ50|RM40_HUMAN	21.6135787214313	20.4622070355975	21.7860935794285	21.6981582293962	22.1449359185132	22.5049518504794	22.2649771464564	22.2108237862965	20.5543361197414	21.1628308664075	20.4498288190725	21.2887478259813	20.7687332896578	21.9126461705925	22.2257712044393	19.8414453585084	21.5682206110921	20.8653626730846	21.4626592340892	21.9935696705595	21.7773570831944	21.4297282786831	21.2921494698983	22.0272229030569	21.4848666210411	21.8762391355169	22.1352700954001	21.9336198649804	22.1942700008895	21.6081855278499	21.2404811679074	20.430307706848	19.999816845267	19.7852054971706	21.2513903416169	21.5591510043085	21.9980988758449	21.6455396464034	20.127238415755	21.0857016176124	20.9699450034755	18.3857394529069	19.2770637733906	21.2591457889242	19.7605880638163	21.8963524154029	21.808184696106	20.5102989326542	20.3575793717213	21.6284659492425	20.4844574314049	21.1205542491855	20.8390364653487	21.837822214148	20.5890110724351	21.6434683226023	20.8658731648687	21.0443141193973	20.4283521068281
